event_id,timestamp,region,category,item_id,quantity,price,discount,revenue,is_promo
23532,2024-01-17 08:11:00,East,B,3633,6,25.7,0.05,146.49,1
23533,2024-01-17 08:12:00,West,C,8811,4,48.54,0.1,174.74,1
23534,2024-01-17 08:13:00,South,A,5653,3,9.57,0.03,27.85,1
23535,2024-01-17 08:14:00,East,B,2014,3,17.73,0.05,50.53,1
23536,2024-01-17 08:15:00,West,B,6213,4,16.38,0.0,65.52,0
23537,2024-01-17 08:16:00,Center,E,5468,4,41.11,0.05,156.22,1
23538,2024-01-17 08:17:00,East,A,7583,5,34.62,0.0,173.1,0
23539,2024-01-17 08:18:00,West,E,3621,7,15.83,0.0,110.81,0
23540,2024-01-17 08:19:00,West,B,1372,1,19.34,0.0,19.34,0
23541,2024-01-17 08:20:00,West,A,6393,7,35.34,0.15,210.27,1
23542,2024-01-17 08:21:00,North,D,3226,2,27.47,0.0,54.94,0
23543,2024-01-17 08:22:00,West,F,8175,7,16.13,0.1,101.62,1
23544,2024-01-17 08:23:00,South,C,6679,3,25.3,0.05,72.1,1
23545,2024-01-17 08:24:00,Center,F,5059,3,16.27,0.05,46.37,1
23546,2024-01-17 08:25:00,West,A,2223,2,14.45,0.0,28.9,0
23547,2024-01-17 08:26:00,South,D,8718,5,20.43,0.0,102.15,0
23548,2024-01-17 08:27:00,West,E,7627,6,17.77,0.0,106.62,0
23549,2024-01-17 08:28:00,East,B,7423,7,21.43,0.05,142.51,1
23550,2024-01-17 08:29:00,South,F,2909,5,29.11,0.0,145.55,0
23551,2024-01-17 08:30:00,South,A,9599,6,13.18,0.1,71.17,1
23552,2024-01-17 08:31:00,North,E,9836,3,22.66,0.1,61.18,1
23553,2024-01-17 08:32:00,West,E,4405,1,9.59,0.1,8.63,1
23554,2024-01-17 08:33:00,West,A,4077,3,50.61,0.0,151.83,0
23555,2024-01-17 08:34:00,East,D,7314,1,15.01,0.0,15.01,0
23556,2024-01-17 08:35:00,West,C,2963,3,32.34,0.05,92.17,1
23557,2024-01-17 08:36:00,West,A,1018,2,10.79,0.1,19.42,1
23558,2024-01-17 08:37:00,East,F,8963,7,11.56,0.05,76.87,1
23559,2024-01-17 08:38:00,East,A,9340,2,12.64,0.0,25.28,0
23560,2024-01-17 08:39:00,West,F,7616,5,12.26,0.05,58.23,1
23561,2024-01-17 08:40:00,South,D,9699,1,12.81,0.05,12.17,1
23562,2024-01-17 08:41:00,Center,A,7405,5,13.18,0.1,59.31,1
23563,2024-01-17 08:42:00,North,A,1487,3,11.1,0.03,32.3,1
23564,2024-01-17 08:43:00,East,E,9290,1,44.34,0.05,42.12,1
23565,2024-01-17 08:44:00,East,F,8935,7,12.56,0.05,83.52,1
23566,2024-01-17 08:45:00,North,F,9662,4,17.78,0.03,68.99,1
23567,2024-01-17 08:46:00,East,E,6811,6,22.72,0.0,136.32,0
23568,2024-01-17 08:47:00,West,F,6865,4,25.59,0.1,92.12,1
23569,2024-01-17 08:48:00,South,D,6503,2,25.96,0.05,49.32,1
23570,2024-01-17 08:49:00,North,E,4990,5,11.8,0.1,53.1,1
23571,2024-01-17 08:50:00,East,E,5116,2,22.96,0.0,45.92,0
23572,2024-01-17 08:51:00,North,C,6442,1,20.58,0.03,19.96,1
23573,2024-01-17 08:52:00,Center,C,9285,7,28.45,0.1,179.24,1
23574,2024-01-17 08:53:00,South,F,9126,4,12.07,0.1,43.45,1
23575,2024-01-17 08:54:00,West,B,6308,1,14.81,0.1,13.33,1
23576,2024-01-17 08:55:00,Center,E,9650,6,20.89,0.0,125.34,0
23577,2024-01-17 08:56:00,South,C,8057,2,21.78,0.0,43.56,0
23578,2024-01-17 08:57:00,South,A,2253,3,8.34,0.0,25.02,0
23579,2024-01-17 08:58:00,North,A,8114,3,18.18,0.15,46.36,1
23580,2024-01-17 08:59:00,East,B,1904,4,17.78,0.0,71.12,0
23581,2024-01-17 09:00:00,Center,C,1958,4,29.66,0.0,118.64,0
23582,2024-01-17 09:01:00,North,F,7122,3,12.89,0.03,37.51,1
23583,2024-01-17 09:02:00,South,B,2717,2,12.22,0.0,24.44,0
23584,2024-01-17 09:03:00,Center,B,1637,5,58.31,0.1,262.4,1
23585,2024-01-17 09:04:00,North,E,3507,7,29.04,0.15,172.79,1
23586,2024-01-17 09:05:00,South,D,3920,3,12.29,0.03,35.76,1
23587,2024-01-17 09:06:00,South,B,4280,4,11.79,0.03,45.75,1
23588,2024-01-17 09:07:00,South,E,5368,3,13.83,0.1,37.34,1
23589,2024-01-17 09:08:00,Center,E,8372,6,39.01,0.05,222.36,1
23590,2024-01-17 09:09:00,East,D,8067,2,27.75,0.1,49.95,1
23591,2024-01-17 09:10:00,Center,C,1397,7,10.57,0.03,71.77,1
23592,2024-01-17 09:11:00,West,A,9785,7,8.78,0.03,59.62,1
23593,2024-01-17 09:12:00,South,F,2330,2,17.17,0.05,32.62,1
23594,2024-01-17 09:13:00,South,A,5637,7,26.27,0.05,174.7,1
23595,2024-01-17 09:14:00,North,E,1571,6,15.25,0.0,91.5,0
23596,2024-01-17 09:15:00,West,B,8584,5,11.57,0.05,54.96,1
23597,2024-01-17 09:16:00,Center,C,8620,7,32.31,0.1,203.55,1
23598,2024-01-17 09:17:00,North,C,7542,5,21.14,0.1,95.13,1
23599,2024-01-17 09:18:00,East,E,8301,6,28.34,0.03,164.94,1
23600,2024-01-17 09:19:00,East,A,1215,5,20.06,0.03,97.29,1
23601,2024-01-17 09:20:00,East,C,5314,4,16.99,0.1,61.16,1
23602,2024-01-17 09:21:00,North,D,7102,2,24.23,0.05,46.04,1
23603,2024-01-17 09:22:00,Center,C,8333,5,28.74,0.03,139.39,1
23604,2024-01-17 09:23:00,West,E,6127,6,17.43,0.0,104.58,0
23605,2024-01-17 09:24:00,South,C,6355,3,19.38,0.0,58.14,0
23606,2024-01-17 09:25:00,West,E,2736,3,29.82,0.05,84.99,1
23607,2024-01-17 09:26:00,East,E,3363,2,19.65,0.0,39.3,0
23608,2024-01-17 09:27:00,Center,E,1804,7,16.9,0.0,118.3,0
23609,2024-01-17 09:28:00,North,E,6336,3,18.56,0.1,50.11,1
23610,2024-01-17 09:29:00,South,D,1880,2,41.2,0.03,79.93,1
23611,2024-01-17 09:30:00,West,F,1717,2,20.26,0.1,36.47,1
23612,2024-01-17 09:31:00,East,A,3000,1,10.66,0.03,10.34,1
23613,2024-01-17 09:32:00,South,A,5617,5,33.06,0.0,165.3,0
23614,2024-01-17 09:33:00,West,E,9432,3,21.22,0.05,60.48,1
23615,2024-01-17 09:34:00,Center,B,9948,7,36.66,0.03,248.92,1
23616,2024-01-17 09:35:00,South,E,5742,6,24.58,0.05,140.11,1
23617,2024-01-17 09:36:00,Center,A,5666,5,16.16,0.1,72.72,1
23618,2024-01-17 09:37:00,West,B,2114,7,12.29,0.03,83.45,1
23619,2024-01-17 09:38:00,South,F,7865,3,14.63,0.0,43.89,0
23620,2024-01-17 09:39:00,South,D,6892,2,9.2,0.05,17.48,1
23621,2024-01-17 09:40:00,South,E,3925,5,20.81,0.0,104.05,0
23622,2024-01-17 09:41:00,South,F,1703,6,38.58,0.0,231.48,0
23623,2024-01-17 09:42:00,South,C,2498,2,21.9,0.1,39.42,1
23624,2024-01-17 09:43:00,North,E,7890,1,11.91,0.03,11.55,1
23625,2024-01-17 09:44:00,East,A,8142,6,20.56,0.05,117.19,1
23626,2024-01-17 09:45:00,West,A,5440,4,21.32,0.0,85.28,0
23627,2024-01-17 09:46:00,North,D,7277,5,37.48,0.0,187.4,0
23628,2024-01-17 09:47:00,North,F,4252,5,14.25,0.0,71.25,0
23629,2024-01-17 09:48:00,South,B,4738,4,22.06,0.1,79.42,1
23630,2024-01-17 09:49:00,West,A,5359,1,22.54,0.1,20.29,1
23631,2024-01-17 09:50:00,West,B,1727,6,13.43,0.03,78.16,1
23632,2024-01-17 09:51:00,Center,B,6263,5,14.72,0.0,73.6,0
23633,2024-01-17 09:52:00,East,A,2354,7,18.37,0.0,128.59,0
23634,2024-01-17 09:53:00,South,B,1594,7,40.64,0.0,284.48,0
23635,2024-01-17 09:54:00,South,B,4965,5,28.93,0.05,137.42,1
23636,2024-01-17 09:55:00,South,E,6954,6,25.6,0.1,138.24,1
23637,2024-01-17 09:56:00,Center,B,9186,3,7.59,0.03,22.09,1
23638,2024-01-17 09:57:00,North,F,8726,3,32.56,0.0,97.68,0
23639,2024-01-17 09:58:00,West,D,2477,3,18.7,0.1,50.49,1
23640,2024-01-17 09:59:00,South,E,6829,4,21.45,0.0,85.8,0
23641,2024-01-17 10:00:00,South,B,8503,4,12.12,0.1,43.63,1
23642,2024-01-17 10:01:00,South,A,1766,5,8.21,0.0,41.05,0
23643,2024-01-17 10:02:00,West,F,9644,3,19.12,0.05,54.49,1
23644,2024-01-17 10:03:00,Center,D,3423,7,31.5,0.05,209.48,1
23645,2024-01-17 10:04:00,South,C,5700,1,19.85,0.05,18.86,1
23646,2024-01-17 10:05:00,Center,C,6414,4,15.46,0.1,55.66,1
23647,2024-01-17 10:06:00,North,C,5411,6,22.93,0.0,137.58,0
23648,2024-01-17 10:07:00,South,C,4440,5,22.81,0.0,114.05,0
23649,2024-01-17 10:08:00,Center,A,1408,5,26.7,0.0,133.5,0
23650,2024-01-17 10:09:00,North,C,5075,3,27.07,0.05,77.15,1
23651,2024-01-17 10:10:00,Center,F,7120,4,24.57,0.0,98.28,0
23652,2024-01-17 10:11:00,Center,F,4762,6,15.01,0.0,90.06,0
23653,2024-01-17 10:12:00,Center,C,4460,6,35.48,0.05,202.24,1
23654,2024-01-17 10:13:00,Center,F,8223,6,6.91,0.1,37.31,1
23655,2024-01-17 10:14:00,West,E,1139,3,16.18,0.0,48.54,0
23656,2024-01-17 10:15:00,South,D,9618,3,20.18,0.03,58.72,1
23657,2024-01-17 10:16:00,North,C,5232,4,15.2,0.0,60.8,0
23658,2024-01-17 10:17:00,North,B,8757,4,11.28,0.0,45.12,0
23659,2024-01-17 10:18:00,North,A,9530,1,10.81,0.03,10.49,1
23660,2024-01-17 10:19:00,South,C,4523,3,13.22,0.03,38.47,1
23661,2024-01-17 10:20:00,Center,B,8376,3,34.19,0.1,92.31,1
23662,2024-01-17 10:21:00,Center,D,5938,2,30.07,0.0,60.14,0
23663,2024-01-17 10:22:00,South,E,7277,4,14.22,0.0,56.88,0
23664,2024-01-17 10:23:00,West,F,6363,2,15.84,0.05,30.1,1
23665,2024-01-17 10:24:00,South,F,9037,7,23.08,0.0,161.56,0
23666,2024-01-17 10:25:00,West,F,7360,2,30.28,0.05,57.53,1
23667,2024-01-17 10:26:00,South,F,3982,7,16.63,0.0,116.41,0
23668,2024-01-17 10:27:00,North,E,4973,2,22.85,0.05,43.42,1
23669,2024-01-17 10:28:00,Center,C,6174,1,23.63,0.05,22.45,1
23670,2024-01-17 10:29:00,East,B,2868,5,35.78,0.0,178.9,0
23671,2024-01-17 10:30:00,North,F,5120,7,17.63,0.05,117.24,1
23672,2024-01-17 10:31:00,North,C,1718,3,8.42,0.0,25.26,0
23673,2024-01-17 10:32:00,Center,B,9982,3,6.88,0.05,19.61,1
23674,2024-01-17 10:33:00,Center,C,4040,4,18.54,0.1,66.74,1
23675,2024-01-17 10:34:00,Center,C,1887,4,19.25,0.0,77.0,0
23676,2024-01-17 10:35:00,West,B,5756,4,8.52,0.03,33.06,1
23677,2024-01-17 10:36:00,East,D,6544,5,29.14,0.1,131.13,1
23678,2024-01-17 10:37:00,East,B,5592,2,18.94,0.0,37.88,0
23679,2024-01-17 10:38:00,East,B,2856,1,39.89,0.0,39.89,0
23680,2024-01-17 10:39:00,North,C,8674,5,13.1,0.05,62.22,1
23681,2024-01-17 10:40:00,South,B,2856,3,8.46,0.05,24.11,1
23682,2024-01-17 10:41:00,North,D,9899,4,15.42,0.03,59.83,1
23683,2024-01-17 10:42:00,East,C,3045,1,29.67,0.1,26.7,1
23684,2024-01-17 10:43:00,South,F,7331,7,23.58,0.0,165.06,0
23685,2024-01-17 10:44:00,West,C,4819,6,13.19,0.05,75.18,1
23686,2024-01-17 10:45:00,North,B,3655,6,16.17,0.05,92.17,1
23687,2024-01-17 10:46:00,North,D,6511,5,36.21,0.05,172.0,1
23688,2024-01-17 10:47:00,Center,A,7159,5,12.01,0.1,54.04,1
23689,2024-01-17 10:48:00,South,A,7689,4,12.09,0.05,45.94,1
23690,2024-01-17 10:49:00,West,E,2494,7,12.3,0.1,77.49,1
23691,2024-01-17 10:50:00,West,F,8105,5,12.82,0.0,64.1,0
23692,2024-01-17 10:51:00,Center,F,4627,7,40.06,0.15,238.36,1
23693,2024-01-17 10:52:00,West,A,9897,5,27.3,0.05,129.67,1
23694,2024-01-17 10:53:00,South,F,3369,7,25.27,0.05,168.05,1
23695,2024-01-17 10:54:00,West,E,4144,5,20.65,0.03,100.15,1
23696,2024-01-17 10:55:00,Center,E,4681,1,22.07,0.0,22.07,0
23697,2024-01-17 10:56:00,West,A,5730,3,18.91,0.0,56.73,0
23698,2024-01-17 10:57:00,West,E,1230,5,11.91,0.05,56.57,1
23699,2024-01-17 10:58:00,Center,C,6761,2,10.84,0.0,21.68,0
23700,2024-01-17 10:59:00,South,B,6555,4,15.62,0.0,62.48,0
23701,2024-01-17 11:00:00,Center,E,5812,4,12.63,0.0,50.52,0
23702,2024-01-17 11:01:00,Center,F,2951,4,23.61,0.0,94.44,0
23703,2024-01-17 11:02:00,South,B,1429,6,16.88,0.05,96.22,1
23704,2024-01-17 11:03:00,South,F,8623,2,16.99,0.0,33.98,0
23705,2024-01-17 11:04:00,East,A,7398,1,24.22,0.03,23.49,1
23706,2024-01-17 11:05:00,Center,E,1819,6,27.74,0.05,158.12,1
23707,2024-01-17 11:06:00,South,A,5036,5,24.75,0.0,123.75,0
23708,2024-01-17 11:07:00,East,F,4771,4,14.47,0.05,54.99,1
23709,2024-01-17 11:08:00,South,F,4168,2,6.41,0.0,12.82,0
23710,2024-01-17 11:09:00,South,B,1541,6,11.49,0.0,68.94,0
23711,2024-01-17 11:10:00,North,B,3667,4,27.53,0.1,99.11,1
23712,2024-01-17 11:11:00,Center,F,8028,4,17.96,0.0,71.84,0
23713,2024-01-17 11:12:00,West,B,9467,4,24.92,0.03,96.69,1
23714,2024-01-17 11:13:00,Center,C,7318,3,16.87,0.03,49.09,1
23715,2024-01-17 11:14:00,South,B,8613,5,19.88,0.03,96.42,1
23716,2024-01-17 11:15:00,North,F,4186,1,72.46,0.0,72.46,0
23717,2024-01-17 11:16:00,Center,E,2857,2,8.49,0.05,16.13,1
23718,2024-01-17 11:17:00,West,B,1526,1,13.82,0.03,13.41,1
23719,2024-01-17 11:18:00,North,D,1926,4,27.34,0.0,109.36,0
23720,2024-01-17 11:19:00,North,A,6504,5,8.19,0.03,39.72,1
23721,2024-01-17 11:20:00,South,A,7218,3,22.72,0.0,68.16,0
23722,2024-01-17 11:21:00,West,C,2093,1,14.88,0.0,14.88,0
23723,2024-01-17 11:22:00,South,B,4897,7,41.23,0.0,288.61,0
23724,2024-01-17 11:23:00,East,C,5226,7,36.7,0.05,244.06,1
23725,2024-01-17 11:24:00,South,D,5617,2,28.68,0.0,57.36,0
23726,2024-01-17 11:25:00,West,A,5492,3,16.91,0.0,50.73,0
23727,2024-01-17 11:26:00,South,F,4346,3,27.12,0.0,81.36,0
23728,2024-01-17 11:27:00,South,C,8994,5,27.97,0.05,132.86,1
23729,2024-01-17 11:28:00,Center,D,1698,6,22.9,0.1,123.66,1
23730,2024-01-17 11:29:00,East,C,6564,5,30.71,0.0,153.55,0
23731,2024-01-17 11:30:00,East,A,5903,2,17.01,0.0,34.02,0
23732,2024-01-17 11:31:00,Center,D,9038,2,15.93,0.0,31.86,0
23733,2024-01-17 11:32:00,East,F,1650,6,13.98,0.05,79.69,1
23734,2024-01-17 11:33:00,South,F,5246,4,25.2,0.03,97.78,1
23735,2024-01-17 11:34:00,Center,A,1552,1,12.16,0.03,11.8,1
23736,2024-01-17 11:35:00,North,D,6986,1,17.07,0.05,16.22,1
23737,2024-01-17 11:36:00,East,E,4038,4,36.89,0.05,140.18,1
23738,2024-01-17 11:37:00,West,F,3204,2,17.08,0.03,33.14,1
23739,2024-01-17 11:38:00,North,D,9397,6,11.44,0.05,65.21,1
23740,2024-01-17 11:39:00,West,F,4159,2,13.38,0.0,26.76,0
23741,2024-01-17 11:40:00,Center,D,8885,5,26.2,0.03,127.07,1
23742,2024-01-17 11:41:00,West,B,8338,1,10.06,0.0,10.06,0
23743,2024-01-17 11:42:00,East,C,6252,2,19.51,0.1,35.12,1
23744,2024-01-17 11:43:00,South,D,4911,1,38.58,0.0,38.58,0
23745,2024-01-17 11:44:00,West,B,3621,2,17.34,0.05,32.95,1
23746,2024-01-17 11:45:00,West,B,3922,2,34.9,0.05,66.31,1
23747,2024-01-17 11:46:00,East,B,4118,6,11.51,0.0,69.06,0
23748,2024-01-17 11:47:00,East,A,8663,5,18.05,0.05,85.74,1
23749,2024-01-17 11:48:00,South,A,9558,7,22.84,0.0,159.88,0
23750,2024-01-17 11:49:00,West,E,5818,2,20.44,0.03,39.65,1
23751,2024-01-17 11:50:00,Center,C,3426,5,12.57,0.05,59.71,1
23752,2024-01-17 11:51:00,North,B,8656,2,14.87,0.0,29.74,0
23753,2024-01-17 11:52:00,North,C,8427,3,19.58,0.0,58.74,0
23754,2024-01-17 11:53:00,South,E,3910,1,18.65,0.03,18.09,1
23755,2024-01-17 11:54:00,North,D,4868,7,10.59,0.1,66.72,1
23756,2024-01-17 11:55:00,East,F,5093,4,18.05,0.15,61.37,1
23757,2024-01-17 11:56:00,North,E,3518,4,33.78,0.1,121.61,1
23758,2024-01-17 11:57:00,East,B,2355,4,17.16,0.05,65.21,1
23759,2024-01-17 11:58:00,East,E,5602,2,26.04,0.05,49.48,1
23760,2024-01-17 11:59:00,West,E,3266,4,40.14,0.05,152.53,1
23761,2024-01-17 12:00:00,North,C,7189,2,16.09,0.0,32.18,0
23762,2024-01-17 12:01:00,South,B,2818,1,19.23,0.0,19.23,0
23763,2024-01-17 12:02:00,West,E,6169,2,21.09,0.0,42.18,0
23764,2024-01-17 12:03:00,West,F,3103,6,10.62,0.0,63.72,0
23765,2024-01-17 12:04:00,West,D,2859,2,28.18,0.03,54.67,1
23766,2024-01-17 12:05:00,North,A,3442,7,12.13,0.0,84.91,0
23767,2024-01-17 12:06:00,West,F,2609,7,17.21,0.0,120.47,0
23768,2024-01-17 12:07:00,North,D,5629,3,45.21,0.05,128.85,1
23769,2024-01-17 12:08:00,East,B,6260,4,28.07,0.05,106.67,1
23770,2024-01-17 12:09:00,East,B,1825,5,17.94,0.0,89.7,0
23771,2024-01-17 12:10:00,South,B,7561,1,38.46,0.05,36.54,1
23772,2024-01-17 12:11:00,East,E,1761,4,31.55,0.0,126.2,0
23773,2024-01-17 12:12:00,South,C,2521,3,14.85,0.0,44.55,0
23774,2024-01-17 12:13:00,Center,B,7820,1,25.51,0.05,24.23,1
23775,2024-01-17 12:14:00,East,E,2202,7,16.35,0.1,103.01,1
23776,2024-01-17 12:15:00,South,D,6201,1,26.99,0.15,22.94,1
23777,2024-01-17 12:16:00,Center,E,9468,4,31.63,0.05,120.19,1
23778,2024-01-17 12:17:00,West,B,9262,5,57.36,0.0,286.8,0
23779,2024-01-17 12:18:00,Center,F,8486,2,15.29,0.1,27.52,1
23780,2024-01-17 12:19:00,West,C,2511,3,21.43,0.0,64.29,0
23781,2024-01-17 12:20:00,East,F,7980,2,37.38,0.0,74.76,0
23782,2024-01-17 12:21:00,East,D,4911,6,25.07,0.0,150.42,0
23783,2024-01-17 12:22:00,North,C,4804,3,9.52,0.05,27.13,1
23784,2024-01-17 12:23:00,East,B,8442,3,13.29,0.03,38.67,1
23785,2024-01-17 12:24:00,South,D,1052,6,21.29,0.0,127.74,0
23786,2024-01-17 12:25:00,West,D,7295,5,21.42,0.05,101.74,1
23787,2024-01-17 12:26:00,West,D,2507,4,34.47,0.05,130.99,1
23788,2024-01-17 12:27:00,East,B,2316,2,20.95,0.1,37.71,1
23789,2024-01-17 12:28:00,South,A,8328,7,13.46,0.03,91.39,1
23790,2024-01-17 12:29:00,West,C,1161,1,40.6,0.0,40.6,0
23791,2024-01-17 12:30:00,South,B,5307,4,18.16,0.0,72.64,0
23792,2024-01-17 12:31:00,North,A,5793,7,16.97,0.03,115.23,1
23793,2024-01-17 12:32:00,West,C,9223,2,14.56,0.05,27.66,1
23794,2024-01-17 12:33:00,South,F,3860,2,22.64,0.0,45.28,0
23795,2024-01-17 12:34:00,Center,E,4469,5,33.95,0.03,164.66,1
23796,2024-01-17 12:35:00,Center,C,1637,4,22.13,0.05,84.09,1
23797,2024-01-17 12:36:00,South,F,4104,3,32.54,0.0,97.62,0
23798,2024-01-17 12:37:00,East,F,8878,3,20.24,0.0,60.72,0
23799,2024-01-17 12:38:00,North,E,4975,1,50.73,0.0,50.73,0
23800,2024-01-17 12:39:00,Center,C,5476,4,44.57,0.0,178.28,0
23801,2024-01-17 12:40:00,East,B,8037,6,50.58,0.03,294.38,1
23802,2024-01-17 12:41:00,North,F,7376,1,22.96,0.05,21.81,1
23803,2024-01-17 12:42:00,Center,D,7487,6,15.08,0.05,85.96,1
23804,2024-01-17 12:43:00,West,A,9715,2,26.21,0.15,44.56,1
23805,2024-01-17 12:44:00,North,F,5430,3,23.23,0.0,69.69,0
23806,2024-01-17 12:45:00,West,A,1774,2,58.42,0.0,116.84,0
23807,2024-01-17 12:46:00,Center,C,3216,3,35.78,0.0,107.34,0
23808,2024-01-17 12:47:00,West,D,8480,3,37.55,0.0,112.65,0
23809,2024-01-17 12:48:00,Center,B,5397,2,17.77,0.0,35.54,0
23810,2024-01-17 12:49:00,West,E,4387,1,55.82,0.0,55.82,0
23811,2024-01-17 12:50:00,Center,F,5617,7,27.25,0.03,185.03,1
23812,2024-01-17 12:51:00,Center,B,2012,4,18.52,0.0,74.08,0
23813,2024-01-17 12:52:00,West,D,9477,2,36.47,0.0,72.94,0
23814,2024-01-17 12:53:00,South,E,8945,3,30.4,0.15,77.52,1
23815,2024-01-17 12:54:00,North,A,2374,1,19.98,0.0,19.98,0
23816,2024-01-17 12:55:00,South,E,7528,1,38.26,0.1,34.43,1
23817,2024-01-17 12:56:00,West,C,3737,2,20.59,0.15,35.0,1
23818,2024-01-17 12:57:00,North,C,9621,3,17.0,0.03,49.47,1
23819,2024-01-17 12:58:00,Center,B,5947,2,24.03,0.0,48.06,0
23820,2024-01-17 12:59:00,Center,B,9676,4,36.31,0.0,145.24,0
23821,2024-01-17 13:00:00,Center,F,3461,2,19.5,0.0,39.0,0
23822,2024-01-17 13:01:00,West,B,4303,6,13.34,0.0,80.04,0
23823,2024-01-17 13:02:00,West,E,2604,4,15.66,0.0,62.64,0
23824,2024-01-17 13:03:00,East,D,1300,1,27.38,0.0,27.38,0
23825,2024-01-17 13:04:00,West,D,7580,1,38.72,0.0,38.72,0
23826,2024-01-17 13:05:00,North,D,2091,4,13.8,0.0,55.2,0
23827,2024-01-17 13:06:00,South,D,7313,4,64.85,0.1,233.46,1
23828,2024-01-17 13:07:00,East,B,4793,1,27.81,0.1,25.03,1
23829,2024-01-17 13:08:00,South,E,5139,4,21.5,0.0,86.0,0
23830,2024-01-17 13:09:00,South,B,3849,7,18.93,0.05,125.88,1
23831,2024-01-17 13:10:00,North,C,9978,4,17.71,0.0,70.84,0
23832,2024-01-17 13:11:00,South,A,9812,6,12.93,0.03,75.25,1
23833,2024-01-17 13:12:00,South,A,8076,7,26.83,0.05,178.42,1
23834,2024-01-17 13:13:00,West,D,8553,5,25.18,0.03,122.12,1
23835,2024-01-17 13:14:00,East,D,1669,7,23.42,0.0,163.94,0
23836,2024-01-17 13:15:00,Center,F,8234,7,14.57,0.1,91.79,1
23837,2024-01-17 13:16:00,South,A,8558,1,13.39,0.03,12.99,1
23838,2024-01-17 13:17:00,South,C,8053,7,15.41,0.0,107.87,0
23839,2024-01-17 13:18:00,West,E,2570,3,31.83,0.0,95.49,0
23840,2024-01-17 13:19:00,North,B,5995,4,19.14,0.05,72.73,1
23841,2024-01-17 13:20:00,Center,A,6290,4,9.71,0.03,37.67,1
23842,2024-01-17 13:21:00,West,F,9450,7,57.97,0.15,344.92,1
23843,2024-01-17 13:22:00,Center,C,9915,2,10.63,0.05,20.2,1
23844,2024-01-17 13:23:00,East,F,4501,5,16.16,0.0,80.8,0
23845,2024-01-17 13:24:00,Center,F,9540,1,26.48,0.05,25.16,1
23846,2024-01-17 13:25:00,Center,C,1568,7,33.78,0.03,229.37,1
23847,2024-01-17 13:26:00,West,D,6726,7,24.78,0.05,164.79,1
23848,2024-01-17 13:27:00,South,E,5316,2,16.53,0.1,29.75,1
23849,2024-01-17 13:28:00,East,A,7328,2,19.78,0.1,35.6,1
23850,2024-01-17 13:29:00,Center,C,4913,3,13.5,0.1,36.45,1
23851,2024-01-17 13:30:00,East,B,5095,5,23.06,0.05,109.54,1
23852,2024-01-17 13:31:00,North,E,4018,1,8.76,0.1,7.88,1
23853,2024-01-17 13:32:00,East,F,1796,7,20.3,0.0,142.1,0
23854,2024-01-17 13:33:00,West,D,7895,2,22.46,0.03,43.57,1
23855,2024-01-17 13:34:00,North,B,1756,2,13.61,0.0,27.22,0
23856,2024-01-17 13:35:00,North,E,2016,6,39.18,0.0,235.08,0
23857,2024-01-17 13:36:00,East,E,9952,3,7.44,0.0,22.32,0
23858,2024-01-17 13:37:00,East,E,8607,5,18.71,0.1,84.2,1
23859,2024-01-17 13:38:00,West,F,7670,3,18.92,0.0,56.76,0
23860,2024-01-17 13:39:00,Center,A,6411,2,48.46,0.0,96.92,0
23861,2024-01-17 13:40:00,East,A,3596,2,15.81,0.0,31.62,0
23862,2024-01-17 13:41:00,Center,E,5397,3,8.39,0.05,23.91,1
23863,2024-01-17 13:42:00,East,E,7387,2,37.06,0.1,66.71,1
23864,2024-01-17 13:43:00,East,E,4885,5,28.17,0.05,133.81,1
23865,2024-01-17 13:44:00,North,A,3898,6,16.69,0.0,100.14,0
23866,2024-01-17 13:45:00,South,D,4455,2,25.9,0.03,50.25,1
23867,2024-01-17 13:46:00,East,B,1337,2,12.22,0.1,22.0,1
23868,2024-01-17 13:47:00,East,C,8018,2,24.49,0.1,44.08,1
23869,2024-01-17 13:48:00,South,B,9418,3,25.3,0.05,72.1,1
23870,2024-01-17 13:49:00,East,A,2303,7,19.28,0.0,134.96,0
23871,2024-01-17 13:50:00,Center,A,5398,2,18.25,0.05,34.67,1
23872,2024-01-17 13:51:00,South,A,6716,3,14.83,0.03,43.16,1
23873,2024-01-17 13:52:00,South,E,1801,6,39.88,0.03,232.1,1
23874,2024-01-17 13:53:00,South,D,8764,1,17.44,0.1,15.7,1
23875,2024-01-17 13:54:00,West,F,3457,7,12.51,0.0,87.57,0
23876,2024-01-17 13:55:00,North,C,5335,3,21.34,0.05,60.82,1
23877,2024-01-17 13:56:00,Center,A,2743,6,46.39,0.15,236.59,1
23878,2024-01-17 13:57:00,Center,C,8285,2,16.46,0.0,32.92,0
23879,2024-01-17 13:58:00,East,C,1233,3,11.72,0.0,35.16,0
23880,2024-01-17 13:59:00,Center,A,8623,1,14.5,0.05,13.77,1
23881,2024-01-17 14:00:00,East,F,5610,6,15.21,0.0,91.26,0
23882,2024-01-17 14:01:00,Center,C,1218,6,37.63,0.0,225.78,0
23883,2024-01-17 14:02:00,South,F,8870,5,28.97,0.05,137.61,1
23884,2024-01-17 14:03:00,East,B,4392,1,16.74,0.1,15.07,1
23885,2024-01-17 14:04:00,South,E,1729,1,23.75,0.0,23.75,0
23886,2024-01-17 14:05:00,Center,B,6475,3,9.44,0.05,26.9,1
23887,2024-01-17 14:06:00,Center,A,3399,1,13.32,0.03,12.92,1
